date,plot_number,MAFA_removal,location,species,individual,stem_height_cm,width_1_cm,width_2_cm,condition,alive,dead,notes
11/23/19,22,full removal,top,SAAP,NA,6.707,1.263,0.675,NA,1,NA,NA
11/23/19,22,full removal,middle,HEAR,NA,NA,NA,NA,NA,NA,1,gopher
11/23/19,22,full removal,middle,RHOV,NA,NA,NA,NA,NA,NA,1,DNP
11/23/19,22,full removal,middle,SAAP,NA,NA,NA,NA,NA,NA,1,DNP
11/23/19,22,full removal,bottom,CEOL,NA,NA,NA,NA,NA,NA,1,DNP
11/23/19,22,full removal,bottom,HEAR,NA,NA,NA,NA,NA,NA,1,DNP
11/23/19,22,full removal,bottom,RHOV,NA,NA,NA,NA,NA,NA,1,DNP
11/23/19,22,full removal,bottom,SAAP,NA,NA,NA,NA,NA,NA,1,DNP
3/18/20,22,full removal,top,CEOL,NA,NA,NA,NA,NA,NA,NA,never planted
3/18/20,22,full removal,top,HEAR,NA,8.5,3.7,1.6,NA,1,NA,it's alive!
3/18/20,22,full removal,top,RHOV,NA,NA,NA,NA,NA,NA,1,NA
3/18/20,22,full removal,top,SAAP,NA,NA,NA,NA,NA,NA,1,couldn't find
3/18/20,22,full removal,middle,HEAR,NA,NA,NA,NA,NA,NA,1,NA
3/18/20,22,full removal,middle,RHOV,NA,NA,NA,NA,NA,NA,1,NA
3/18/20,22,full removal,middle,SAAP,NA,NA,NA,NA,NA,NA,1,NA
3/18/20,22,full removal,bottom,CEOL,NA,NA,NA,NA,NA,NA,1,NA
3/18/20,22,full removal,bottom,HEAR,NA,NA,NA,NA,NA,NA,1,NA
3/18/20,22,full removal,bottom,RHOV,NA,NA,NA,NA,NA,NA,1,NA
3/18/20,22,full removal,bottom,SAAP,NA,NA,NA,NA,NA,NA,1,NA
5/14/20,22,full removal,top,CEOL,NA,NA,NA,NA,NA,NA,NA,never planted
5/14/20,22,full removal,top,HEAR,NA,11.354,7.053,15.223,NA,1,NA,it's alive!
5/14/20,22,full removal,top,RHOV,NA,NA,NA,NA,NA,NA,1,NA
5/14/20,22,full removal,top,SAAP,NA,NA,NA,NA,NA,NA,1,couldn't find
5/14/20,22,full removal,middle,HEAR,NA,NA,NA,NA,NA,NA,1,NA
5/14/20,22,full removal,middle,RHOV,NA,NA,NA,NA,NA,NA,1,NA
5/14/20,22,full removal,middle,SAAP,NA,NA,NA,NA,NA,NA,1,NA
5/14/20,22,full removal,bottom,CEOL,NA,NA,NA,NA,NA,NA,1,NA
5/14/20,22,full removal,bottom,HEAR,NA,NA,NA,NA,NA,NA,1,NA
5/14/20,22,full removal,bottom,RHOV,NA,NA,NA,NA,NA,NA,1,NA
5/14/20,22,full removal,bottom,SAAP,NA,NA,NA,NA,NA,NA,1,NA
10/27/20,22,full removal,top,CEOL,NA,NA,NA,NA,NA,NA,NA,never planted
10/27/20,22,full removal,top,HEAR,NA,5.525,3.728,1.702,NA,NA,1,"dead, herbivory, gopher evidence in plot"
10/27/20,22,full removal,top,RHOV,NA,NA,NA,NA,NA,NA,1,gopher evidence in plot
10/27/20,22,full removal,top,SAAP,NA,NA,NA,NA,NA,NA,1,gopher evidence in plot
10/27/20,22,full removal,middle,HEAR,NA,NA,NA,NA,NA,NA,1,gopher evidence in plot
10/27/20,22,full removal,middle,RHOV,NA,NA,NA,NA,NA,NA,1,gopher evidence in plot
10/27/20,22,full removal,middle,SAAP,NA,NA,NA,NA,NA,NA,1,gopher evidence in plot
10/27/20,22,full removal,bottom,CEOL,NA,NA,NA,NA,NA,NA,1,gopher evidence in plot
10/27/20,22,full removal,bottom,HEAR,NA,NA,NA,NA,NA,NA,1,gopher evidence in plot
10/27/20,22,full removal,bottom,RHOV,NA,NA,NA,NA,NA,NA,1,gopher evidence in plot
10/27/20,22,full removal,bottom,SAAP,NA,NA,NA,NA,NA,NA,1,gopher evidence in plot
2/1/21,22,full removal,top,CEOL,NA,NA,NA,NA,NA,NA,NA,never planted
2/1/21,22,full removal,top,HEAR,NA,NA,NA,NA,NA,NA,1,nothing alive
2/1/21,22,full removal,top,RHOV,NA,NA,NA,NA,NA,NA,1,nothing alive
2/1/21,22,full removal,top,SAAP,NA,5.882,3.449,1.731,NA,1,NA,NA
2/1/21,22,full removal,middle,HEAR,NA,NA,NA,NA,NA,NA,1,nothing alive
2/1/21,22,full removal,middle,RHOV,NA,NA,NA,NA,NA,NA,1,nothing alive
2/1/21,22,full removal,middle,SAAP,NA,NA,NA,NA,NA,NA,1,nothing alive
2/1/21,22,full removal,bottom,CEOL,NA,NA,NA,NA,NA,NA,1,nothing alive
2/1/21,22,full removal,bottom,HEAR,NA,NA,NA,NA,NA,NA,1,nothing alive
2/1/21,22,full removal,bottom,RHOV,NA,NA,NA,NA,NA,NA,1,nothing alive
2/1/21,22,full removal,bottom,SAAP,NA,NA,NA,NA,NA,NA,1,nothing alive
2/10/18,23,half removal,right,CEOL,green,NA,NA,NA,NA,1,NA,planted 2018
2/10/18,23,half removal,right,CEOL,blue,NA,NA,NA,small roots,1,NA,"very small roots; weather: sunny, partially cloudy"
2/10/18,23,half removal,right,HEAR,S,NA,NA,NA,crispy,1,NA,"crispy; weather: sunny, partially cloudy"
2/10/18,23,half removal,right,HEAR,C,NA,NA,NA,NA,1,NA,planted 2018
2/10/18,23,half removal,right,HEAR,R,NA,NA,NA,NA,1,NA,planted 2018
2/10/18,23,half removal,right,RHOV,green,NA,NA,NA,NA,1,NA,planted 2018
2/10/18,23,half removal,right,RHOV,blue,NA,NA,NA,crispy,1,NA,"crispy; weather: sunny, partially cloudy"
2/10/18,23,half removal,right,SAAP,green,NA,NA,NA,crispy,1,NA,"cripsy crisp roots, no green leaves; weather: sunny, partially cloudy"
2/10/18,23,half removal,right,SAAP,blue,NA,NA,NA,NA,1,NA,planted 2018
2/10/18,23,half removal,left,CEOL,green,NA,NA,NA,NA,1,NA,planted 2018
2/10/18,23,half removal,left,CEOL,blue,NA,NA,NA,NA,1,NA,planted 2018
2/10/18,23,half removal,left,HEAR,S2,NA,NA,NA,small roots,1,NA,"no roots, replaced with HEAR S; weather: sunny, partially cloudy"
2/10/18,23,half removal,left,HEAR,S1,NA,NA,NA,NA,1,NA,planted 2018
2/10/18,23,half removal,left,HEAR,C,NA,NA,NA,NA,1,NA,planted 2018
2/10/18,23,half removal,left,RHOV,green,NA,NA,NA,NA,1,NA,planted 2018
2/10/18,23,half removal,left,RHOV,blue,NA,NA,NA,NA,1,NA,planted 2018
2/10/18,23,half removal,left,SAAP,green,NA,NA,NA,NA,1,NA,planted 2018
2/10/18,23,half removal,left,SAAP,blue,NA,NA,NA,NA,1,NA,planted 2018
3/3/18,23,half removal,right,CEOL,green,3.37,1.06,0.62,NA,1,NA,"wilted, red"
3/3/18,23,half removal,right,CEOL,blue,NA,NA,NA,NA,NA,1,MISSING
3/3/18,23,half removal,right,HEAR,S,7.73,11.45,6.83,NA,1,NA,"herbivory, red, crispy"
3/3/18,23,half removal,right,HEAR,C,9.63,5.73,3.38,NA,1,NA,wilted
3/3/18,23,half removal,right,HEAR,R,4.63,6.48,3.37,NA,1,NA,good
3/3/18,23,half removal,right,RHOV,green,1.98,4.46,2.03,NA,1,NA,"red, good"
3/3/18,23,half removal,right,RHOV,blue,2.23,4.37,3.24,NA,1,NA,"red, crispy"
3/3/18,23,half removal,right,SAAP,green,2.34,0.62,0,NA,NA,1,dead
3/3/18,23,half removal,right,SAAP,blue,2.23,1.37,0.03,NA,NA,1,"dead, brown"
3/3/18,23,half removal,left,CEOL,green,1.04,3.01,1.08,NA,1,NA,"wilted, brown"
3/3/18,23,half removal,left,CEOL,blue,1.08,3.12,2.99,NA,1,NA,"wilted, droopy"
3/3/18,23,half removal,left,HEAR,S2,8.01,9,5.09,NA,1,NA,"red, crispy, herbivory"
3/3/18,23,half removal,left,HEAR,S1,11.03,9.06,7.07,NA,1,NA,"red, good"
3/3/18,23,half removal,left,HEAR,C,5.06,6.08,3.02,NA,NA,1,"crispy, brown"
3/3/18,23,half removal,left,RHOV,green,1.08,3.02,2.06,NA,1,NA,"small, good"
3/3/18,23,half removal,left,RHOV,blue,2.09,4.06,4.06,NA,1,NA,"red, cripsy"
3/3/18,23,half removal,left,SAAP,green,2.02,2.02,3.08,NA,1,NA,"wilted, not great"
3/3/18,23,half removal,left,SAAP,blue,3.03,2.07,0.99,NA,1,NA,"wilted, not great"
5/12/18,23,half removal,left,SAAP,green,NA,NA,NA,NA,NA,1,looks dead
5/12/18,23,half removal,left,SAAP,blue,NA,NA,NA,NA,NA,1,dead twig
5/12/18,23,half removal,left,RHOV,green,1.15,1.215,1.265,NA,NA,1,dead looking
5/12/18,23,half removal,left,RHOV,blue,NA,NA,NA,NA,NA,1,looks dead
5/12/18,23,half removal,left,CEOL,green,NA,NA,NA,NA,NA,1,"looks dead, dried twig"
5/12/18,23,half removal,left,CEOL,blue,0.669,1.789,1.719,NA,1,NA,looks good!
5/12/18,23,half removal,left,HEAR,s1,10,8.819,7.861,NA,1,NA,green and red leaves
5/12/18,23,half removal,left,HEAR,c,3.815,3.364,1.931,NA,1,NA,NA
5/12/18,23,half removal,left,HEAR,s2,7.823,7.416,6.118,NA,1,NA,full red but has leaves
5/12/18,23,half removal,right,SAAP,green,NA,NA,NA,NA,NA,1,dead - missing
5/12/18,23,half removal,right,SAAP,blue,NA,NA,NA,NA,NA,1,no plant - missing
5/12/18,23,half removal,right,RHOV,green,NA,NA,NA,NA,NA,1,dead looking
5/12/18,23,half removal,right,RHOV,blue,NA,NA,NA,NA,NA,1,looks dead
5/12/18,23,half removal,right,CEOL,green,NA,NA,NA,NA,NA,1,"no plant, dead"
5/12/18,23,half removal,right,CEOL,blue,NA,NA,NA,NA,NA,1,missing
5/12/18,23,half removal,right,HEAR,s,7.277,11.199,6.01,NA,1,NA,"brown, but soft leaves. dead?"
5/12/18,23,half removal,right,HEAR,c,NA,NA,NA,NA,NA,1,dead
5/12/18,23,half removal,right,HEAR,r,3.915,5.264,2.901,NA,1,NA,NA
12/12/18,23,half removal,right,CEOL,green,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
12/12/18,23,half removal,right,CEOL,blue,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
12/12/18,23,half removal,right,HEAR,S,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
12/12/18,23,half removal,right,HEAR,C,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
12/12/18,23,half removal,right,HEAR,R,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
12/12/18,23,half removal,right,RHOV,green,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
12/12/18,23,half removal,right,RHOV,blue,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
12/12/18,23,half removal,right,SAAP,green,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
12/12/18,23,half removal,right,SAAP,blue,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
12/12/18,23,half removal,left,CEOL,green,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
12/12/18,23,half removal,left,CEOL,blue,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
12/12/18,23,half removal,left,HEAR,S2,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
12/12/18,23,half removal,left,HEAR,S1,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
12/12/18,23,half removal,left,HEAR,C,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
12/12/18,23,half removal,left,RHOV,green,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
12/12/18,23,half removal,left,RHOV,blue,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
12/12/18,23,half removal,left,SAAP,green,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
12/12/18,23,half removal,left,SAAP,blue,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
1/26/19,23,half removal,top,CEOL,NA,2.53,2.08,1.45,NA,1,NA,"planted Jan 18-25, 2019"
1/26/19,23,half removal,top,HEAR,NA,3.35,7.48,3.21,NA,1,NA,"planted Jan 18-25, 2019"
1/26/19,23,half removal,top,RHOV,NA,2.83,3.01,0.82,NA,1,NA,"planted Jan 18-25, 2019"
1/26/19,23,half removal,top,SAAP,NA,1.58,7.77,6.81,NA,1,NA,"planted Jan 18-25, 2019"
1/26/19,23,half removal,middle,HEAR,NA,5.1,6.44,6.4,NA,1,NA,"planted Jan 18-25, 2019"
1/26/19,23,half removal,middle,RHOV,NA,2.87,4.89,3.39,NA,1,NA,"planted Jan 18-25, 2019"
1/26/19,23,half removal,middle,SAAP,NA,1.5,5.1,2.01,NA,1,NA,"planted Jan 18-25, 2019"
1/26/19,23,half removal,bottom,CEOL,NA,3.12,4.15,2.65,NA,1,NA,"planted Jan 18-25, 2019"
1/26/19,23,half removal,bottom,HEAR,NA,9.06,6.06,5.01,NA,1,NA,"planted Jan 18-25, 2019"
1/26/19,23,half removal,bottom,RHOV,NA,3.02,2.91,1.77,NA,1,NA,"planted Jan 18-25, 2019"
1/26/19,23,half removal,bottom,SAAP,NA,4.52,6.33,4.65,NA,1,NA,"planted Jan 18-25, 2019"
3/11/19,23,half removal,top,CEOL,NA,NA,NA,NA,NA,NA,1,dead
3/11/19,23,half removal,top,HEAR,NA,4.11,3.97,3.1,NA,1,NA,NA
3/11/19,23,half removal,top,RHOV,NA,2.07,2.31,1.35,NA,1,NA,NA
3/11/19,23,half removal,top,SAAP,NA,1.83,7.04,7.13,NA,1,NA,NA
3/11/19,23,half removal,middle,HEAR,NA,7.23,6.56,6.93,NA,1,NA,NA
3/11/19,23,half removal,middle,RHOV,NA,2.16,4.73,3.43,NA,1,NA,NA
3/11/19,23,half removal,middle,SAAP,NA,1.81,4.64,3.52,NA,1,NA,NA
3/11/19,23,half removal,bottom,CEOL,NA,2.55,3.17,3.35,NA,1,NA,NA
3/11/19,23,half removal,bottom,HEAR,NA,9.61,7.4,4.79,NA,1,NA,NA
3/11/19,23,half removal,bottom,RHOV,NA,2.21,1.96,1.95,NA,1,NA,NA
3/11/19,23,half removal,bottom,SAAP,NA,4.2,5.33,5.8,NA,1,NA,NA
5/1/19,23,half removal,top,CEOL,NA,NA,NA,NA,NA,NA,1,DNP
5/1/19,23,half removal,top,HEAR,NA,1.54,4.92,1.89,NA,1,NA,buried
5/1/19,23,half removal,top,RHOV,NA,NA,NA,NA,NA,NA,1,DNP
5/1/19,23,half removal,top,SAAP,NA,5.71,5.94,3.63,NA,1,NA,NA
5/1/19,23,half removal,middle,HEAR,NA,6.98,6.82,4.63,NA,1,NA,NA
5/1/19,23,half removal,middle,RHOV,NA,NA,NA,NA,NA,NA,1,DNP
5/1/19,23,half removal,middle,SAAP,NA,2.57,1.57,1.85,NA,1,NA,NA
5/1/19,23,half removal,bottom,CEOL,NA,3.11,2.25,1.7,NA,1,NA,NA
5/1/19,23,half removal,bottom,HEAR,NA,11.56,7.67,4.01,NA,1,NA,NA
5/1/19,23,half removal,bottom,RHOV,NA,2.82,1.53,0.64,NA,1,NA,NA
5/1/19,23,half removal,bottom,SAAP,NA,5.32,6.24,3.89,NA,1,NA,NA
6/26/19,23,half removal,top,CEOL,NA,NA,NA,NA,NA,NA,1,DNP
6/26/19,23,half removal,top,HEAR,NA,2.91,5.36,4.48,NA,1,NA,NA
6/26/19,23,half removal,top,RHOV,NA,NA,NA,NA,NA,NA,1,DNP
6/26/19,23,half removal,top,SAAP,NA,6.65,8.1,5.05,NA,1,NA,NA
6/26/19,23,half removal,middle,HEAR,NA,8.17,6.75,3.76,NA,NA,1,dead
6/26/19,23,half removal,middle,RHOV,NA,NA,NA,NA,NA,NA,1,dead
6/26/19,23,half removal,middle,SAAP,NA,3.23,2.49,1.2,NA,1,NA,NA
6/26/19,23,half removal,bottom,CEOL,NA,NA,NA,NA,NA,NA,1,DNP
6/26/19,23,half removal,bottom,HEAR,NA,13.92,8.43,7.48,NA,1,NA,NA
6/26/19,23,half removal,bottom,RHOV,NA,3.31,1.5,1.21,NA,1,NA,NA
6/26/19,23,half removal,bottom,SAAP,NA,6.03,4.15,1.97,NA,1,NA,NA
9/19/19,23,half removal,top,CEOL,NA,NA,NA,NA,NA,NA,1,DNP
9/19/19,23,half removal,top,HEAR,NA,3.083,5.246,4.541,NA,1,NA,"under a MAFA, covered w leaves"
9/19/19,23,half removal,top,RHOV,NA,NA,NA,NA,NA,NA,1,DNP
9/19/19,23,half removal,top,SAAP,NA,8.203,3.487,3.62,NA,1,NA,H2O stressed
9/19/19,23,half removal,middle,HEAR,NA,NA,NA,NA,NA,NA,1,dead
9/19/19,23,half removal,middle,RHOV,NA,NA,NA,NA,NA,NA,1,DNP
9/19/19,23,half removal,middle,SAAP,NA,NA,NA,NA,NA,NA,1,DNP
9/19/19,23,half removal,bottom,CEOL,NA,NA,NA,NA,NA,NA,1,DNP
9/19/19,23,half removal,bottom,HEAR,NA,13.194,8.249,6.214,NA,1,NA,"alive, soft leaves, shaded"
9/19/19,23,half removal,bottom,RHOV,NA,2.848,1.571,0.832,NA,NA,1,dead
9/19/19,23,half removal,bottom,SAAP,NA,NA,NA,NA,NA,NA,1,couldn't find
11/23/19,23,half removal,top,CEOL,NA,NA,NA,NA,NA,NA,1,DNP
11/23/19,23,half removal,top,HEAR,NA,3.136,5.137,4.005,NA,1,NA,location:under a MAFA
11/23/19,23,half removal,top,RHOV,NA,NA,NA,NA,NA,NA,1,DNP
11/23/19,23,half removal,top,SAAP,NA,9.009,3.818,2.905,NA,1,NA,NA
11/23/19,23,half removal,middle,HEAR,NA,NA,NA,NA,NA,NA,1,dd
11/23/19,23,half removal,middle,RHOV,NA,NA,NA,NA,NA,NA,1,DNP
11/23/19,23,half removal,middle,SAAP,NA,NA,NA,NA,NA,NA,1,DNP
11/23/19,23,half removal,bottom,CEOL,NA,NA,NA,NA,NA,NA,1,DNP
11/23/19,23,half removal,bottom,HEAR,NA,14.12,8.003,5.206,NA,1,NA,NA
11/23/19,23,half removal,bottom,RHOV,NA,NA,NA,NA,NA,NA,1,dd
11/23/19,23,half removal,bottom,SAAP,NA,NA,NA,NA,NA,NA,1,couldn't find
3/18/20,23,half removal,top,CEOL,NA,NA,NA,NA,NA,NA,1,NA
3/18/20,23,half removal,top,HEAR,NA,NA,NA,NA,NA,NA,1,couldn't find
3/18/20,23,half removal,top,RHOV,NA,NA,NA,NA,NA,NA,1,NA
3/18/20,23,half removal,top,SAAP,NA,12.6,13.25,12.4,NA,1,NA,NA
3/18/20,23,half removal,middle,HEAR,NA,NA,NA,NA,NA,NA,1,NA
3/18/20,23,half removal,middle,RHOV,NA,NA,NA,NA,NA,NA,1,NA
3/18/20,23,half removal,middle,SAAP,NA,NA,NA,NA,NA,NA,1,NA
3/18/20,23,half removal,bottom,CEOL,NA,NA,NA,NA,NA,NA,1,NA
3/18/20,23,half removal,bottom,HEAR,NA,15.6,10,6.1,NA,1,NA,NA
3/18/20,23,half removal,bottom,RHOV,NA,NA,NA,NA,NA,NA,1,NA
3/18/20,23,half removal,bottom,SAAP,NA,NA,NA,NA,NA,NA,1,NA
5/14/20,23,half removal,top,CEOL,NA,NA,NA,NA,NA,NA,1,NA
5/14/20,23,half removal,top,HEAR,NA,NA,NA,NA,NA,NA,1,couldn't find
5/14/20,23,half removal,top,RHOV,NA,NA,NA,NA,NA,NA,1,NA
5/14/20,23,half removal,top,SAAP,NA,19.08,18.553,16.459,NA,1,NA,NA
5/14/20,23,half removal,middle,HEAR,NA,NA,NA,NA,NA,NA,1,NA
5/14/20,23,half removal,middle,RHOV,NA,NA,NA,NA,NA,NA,1,NA
5/14/20,23,half removal,middle,SAAP,NA,NA,NA,NA,NA,NA,1,NA
5/14/20,23,half removal,bottom,CEOL,NA,NA,NA,NA,NA,NA,1,NA
5/14/20,23,half removal,bottom,HEAR,NA,19.342,10.764,8.816,NA,1,NA,NA
5/14/20,23,half removal,bottom,RHOV,NA,NA,NA,NA,NA,NA,1,NA
5/14/20,23,half removal,bottom,SAAP,NA,NA,NA,NA,NA,NA,1,NA
10/27/20,23,half removal,top,CEOL,NA,NA,NA,NA,NA,NA,1,NA
10/27/20,23,half removal,top,HEAR,NA,NA,NA,NA,NA,NA,1,NA
10/27/20,23,half removal,top,RHOV,NA,NA,NA,NA,NA,NA,1,NA
10/27/20,23,half removal,top,SAAP,NA,18.774,4.004,0.545,NA,1,NA,NA
10/27/20,23,half removal,middle,HEAR,NA,NA,NA,NA,NA,NA,1,NA
10/27/20,23,half removal,middle,RHOV,NA,NA,NA,NA,NA,NA,1,NA
10/27/20,23,half removal,middle,SAAP,NA,NA,NA,NA,NA,NA,1,NA
10/27/20,23,half removal,bottom,CEOL,NA,NA,NA,NA,NA,NA,1,NA
10/27/20,23,half removal,bottom,HEAR,NA,6.471,2.75,2.565,NA,NA,1,"dead, herbivory"
10/27/20,23,half removal,bottom,RHOV,NA,NA,NA,NA,NA,NA,1,NA
10/27/20,23,half removal,bottom,SAAP,NA,NA,NA,NA,NA,NA,1,NA
2/1/21,23,half removal,top,CEOL,NA,NA,NA,NA,NA,NA,1,nothing alive
2/1/21,23,half removal,top,HEAR,NA,NA,NA,NA,NA,NA,1,nothing alive
2/1/21,23,half removal,top,RHOV,NA,NA,NA,NA,NA,NA,1,nothing alive
2/1/21,23,half removal,top,SAAP,NA,6.968,3.04,2.156,NA,1,NA,"herbivorized down to the stem, resprouting"
2/1/21,23,half removal,middle,HEAR,NA,NA,NA,NA,NA,NA,1,nothing alive
2/1/21,23,half removal,middle,RHOV,NA,NA,NA,NA,NA,NA,1,nothing alive
2/1/21,23,half removal,middle,SAAP,NA,NA,NA,NA,NA,NA,1,nothing alive
2/1/21,23,half removal,bottom,CEOL,NA,NA,NA,NA,NA,NA,1,nothing alive
2/1/21,23,half removal,bottom,HEAR,NA,6.648,2.646,1.776,NA,NA,1,"curled leaves, dead"
2/1/21,23,half removal,bottom,RHOV,NA,NA,NA,NA,NA,NA,1,nothing alive
2/1/21,23,half removal,bottom,SAAP,NA,NA,NA,NA,NA,NA,1,nothing alive
2/9/18,24,none,left,SAAP,blue,NA,NA,NA,crispy,1,NA,"very cripsy, but good roots"
2/10/18,24,none,right,CEOL,green,NA,NA,NA,NA,1,NA,planted 2018
2/10/18,24,none,right,CEOL,blue,NA,NA,NA,crispy,1,NA,"leaves a little white, but roots are good"
2/10/18,24,none,right,HEAR,S1,NA,NA,NA,NA,1,NA,planted 2018
2/10/18,24,none,right,HEAR,C,NA,NA,NA,crispy,1,NA,"a little crispy, but good roots"
2/10/18,24,none,right,HEAR,S2,NA,NA,NA,NA,1,NA,planted 2018
2/10/18,24,none,right,RHOV,green,NA,NA,NA,NA,1,NA,planted 2018
2/10/18,24,none,right,RHOV,blue,NA,NA,NA,NA,1,NA,planted 2018
2/10/18,24,none,right,SAAP,green,NA,NA,NA,crispy,1,NA,only a little bit alive
2/10/18,24,none,right,SAAP,blue,NA,NA,NA,crispy,1,NA,"good roots, some crispy green leaves"
2/10/18,24,none,left,CEOL,green,NA,NA,NA,crispy,1,NA,"shriveled and crispy, small, but good root"
2/10/18,24,none,left,CEOL,blue,NA,NA,NA,NA,1,NA,good
2/10/18,24,none,left,HEAR,S1,NA,NA,NA,NA,1,NA,planted 2018
2/10/18,24,none,left,HEAR,C,NA,NA,NA,NA,1,NA,planted 2018
2/10/18,24,none,left,HEAR,S2,NA,NA,NA,NA,1,NA,planted 2018
2/10/18,24,none,left,RHOV,green,NA,NA,NA,NA,1,NA,planted 2018
2/10/18,24,none,left,RHOV,blue,NA,NA,NA,crispy,1,NA,"some dry spots, cripsy gren leves, but good roots"
2/10/18,24,none,left,SAAP,green,NA,NA,NA,crispy,1,NA,"roots broken off, some green leaves, crispy"
3/3/18,24,none,right,CEOL,green,0.48,1.39,0.44,NA,NA,1,dead - mush
3/3/18,24,none,right,CEOL,blue,2.6,0.9,0.22,NA,NA,1,dead
3/3/18,24,none,right,HEAR,S,6.23,6.31,1.12,NA,1,NA,red - stressed
3/3/18,24,none,right,HEAR,C,6.97,4.47,0.41,NA,1,NA,brown - losing leaves
3/3/18,24,none,right,HEAR,R,8.16,8.17,2.05,NA,1,NA,red - stressed
3/3/18,24,none,right,RHOV,green,2.14,4.17,0.79,NA,NA,1,dead and pink
3/3/18,24,none,right,RHOV,blue,2.45,2.78,1.79,NA,1,NA,stressed - super red
3/3/18,24,none,right,SAAP,green,1.75,1.53,0.28,NA,NA,1,dead
3/3/18,24,none,right,SAAP,blue,2.16,2.68,0.86,NA,1,NA,wilty
3/3/18,24,none,left,CEOL,green,NA,NA,NA,NA,NA,1,MISSING
3/3/18,24,none,left,CEOL,blue,1.74,1.91,1.34,NA,NA,1,blanched - prob. dead
3/3/18,24,none,left,HEAR,S,NA,NA,NA,NA,NA,1,MISSING
3/3/18,24,none,left,HEAR,C,6.38,10.66,4.69,NA,1,NA,a few green leaves. orange otherwise
3/3/18,24,none,left,HEAR,S2,3.77,4.52,3.86,NA,1,NA,red/brown - h2o stressed
3/3/18,24,none,left,RHOV,green,1.4,3.09,1.96,NA,1,NA,Red
3/3/18,24,none,left,RHOV,blue,1.48,1.87,0.65,NA,NA,1,"white, prob. dead"
3/3/18,24,none,left,SAAP,green,1.69,2.03,1.19,NA,1,NA,wilty
3/3/18,24,none,left,SAAP,blue,1.27,1.54,1.49,NA,1,NA,crispy
5/12/18,24,none,left,SAAP,green,1.52,0.7,0.4,NA,NA,1,dead
5/12/18,24,none,left,SAAP,blue,1.3,0.7,1,NA,NA,1,dead
5/12/18,24,none,left,RHOV,green,1.3,2.5,1,NA,NA,1,dead
5/12/18,24,none,left,RHOV,blue,1.37,1,0.7,NA,NA,1,dead
5/12/18,24,none,left,CEOL,green,NA,NA,NA,NA,NA,1,NA
5/12/18,24,none,left,CEOL,blue,NA,NA,NA,NA,NA,1,missing
5/12/18,24,none,left,HEAR,s,NA,NA,NA,NA,NA,1,missing
5/12/18,24,none,left,HEAR,c,6.4,6.6,1.9,NA,1,NA,barely alive
5/12/18,24,none,left,HEAR,r,8.5,10.7,5.5,NA,1,NA,water stressed
5/12/18,24,none,right,SAAP,green,NA,NA,NA,NA,NA,1,missing
5/12/18,24,none,right,SAAP,blue,1.7,2.4,0.7,NA,NA,1,dead
5/12/18,24,none,right,RHOV,green,2.9,3.1,0.2,NA,NA,1,dead
5/12/18,24,none,right,RHOV,blue,1.7,2.2,0.2,NA,1,NA,"green, new growth"
5/12/18,24,none,right,CEOL,green,NA,NA,NA,NA,NA,1,missing
5/12/18,24,none,right,CEOL,blue,NA,NA,NA,NA,NA,1,missing
5/12/18,24,none,right,HEAR,s1,6.5,5.1,0.7,NA,NA,1,dead
5/12/18,24,none,right,HEAR,c,6.7,5.7,1.5,NA,NA,1,dead
5/12/18,24,none,right,HEAR,s2,7.7,6.3,5.5,NA,1,NA,"barely alive, water stressed"
12/12/18,24,none,right,CEOL,green,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
12/12/18,24,none,right,CEOL,blue,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
12/12/18,24,none,right,HEAR,S,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
12/12/18,24,none,right,HEAR,C,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
12/12/18,24,none,right,HEAR,R,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
12/12/18,24,none,right,RHOV,green,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
12/12/18,24,none,right,RHOV,blue,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
12/12/18,24,none,right,SAAP,green,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
12/12/18,24,none,right,SAAP,blue,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
12/12/18,24,none,left,CEOL,green,NA,NA,NA,NA,NA,1,"dead, no seedlings present"
